main_category,parent_asin,user_id,rating,title,text,timestamp,helpful_vote,verified_purchase
AMAZON FASHION,B07RY8ZFJ2,AFZFWVGQ4WPXEIHARQKLMBTM7WRQ,1,SNAGS!!!!,"Really easy to take off and put on. The magnet is strong. Doesn't smell ""funky"" like the plastic ones do. HOWEVER, the band starts to separate on the edge within two weeks.  It snagged several of my scrubs. 2 different tries....time for a different brand.",1587223094356,0,True
AMAZON FASHION,B08ZMPH3BS,AGQVBMJ352DL723X3AAQGRH6KFTA,1,I've had backpacks that lasted YEARS longer than this (4 months)...,"It is a nice-looking backpack but the zipper, like all the other reviews, stopped working. The teeth are not good quality, so the zipper slips out, making it unable to close. It defeated the purpose of owning this backpack. Hope someone reaches out with a resolution as I own backpacks cheaper that lasted way longer than this one. For the price, we all should expect it to last years.",1675914948806,1,True
AMAZON FASHION,B07JMXKYS9,AE6RBE5MWJMBTKBYKHDUCGNQP43Q,1,Poor quality,Very poor  Quality they do not hold the watch I lost my watch two times .,1550868925799,1,True
AMAZON FASHION,B09K7HJFYS,AF5LCWHVCXDEWSRQXW6CMQGQWYHQ,1,Do Not buy! Nearly wrecked my new Sense...,"I ordered the light pink. When it arrived, i was delighted eith the look. I got it out of the package and put it on my brand new Fitbit Sense. The metal attachment clips didn't fit quite right, very tight fit. I nearly wrecked the release clips on my watch trying to get the band off again. I'm returning it.",1656975017269,0,True
AMAZON FASHION,B07JLVV5SB,AFG4L2Q2MDSYZHTJDFZNDCM5ZHEA,1,Not A Lifer!,"In all fairness, I'm rough on my book bags. I fill them to the brim, toss them about, and don't often care for where the land.<br />So, If you just need a bag for casual use this will do; disregard my review.",1574509622784,0,True
AMAZON FASHION,B08CZS39L4,AETLE3FWFYB2QBGOZCYRLIYGHW4A,1,Would not recommend this band,Very dissapointed. 1st band opening that is supposed to secure mi5 in place was so large the mi5 completely slipped thru the opening. The seller replaced the band which had a smaller opening and secured mi5 but after a month of use the opening no longer keeps it secured.,1608913143698,1,True
AMAZON FASHION,B093RXLDX3,AE67NYQUZWMN6NGGME3Q7LB4GSPQ,1,Flimsy,Strap broke immediately when trying on. Very cheap and flimsy quality. Big disappointment.,1594769608368,0,True
AMAZON FASHION,B073ZB2FW1,AHIJUKG6TQ5GDKAPI5GG53PWNPEQ,1,Doesn’t work,Did not work.,1537964125952,0,True
AMAZON FASHION,B07TCR1ZGR,AH7HASC3GNZTFERDQ5GZTVDTQH4Q,1,Frustrated,Love the way the watch looks ot is beautiful but it only lasted 2 months from the time i purchased it and i have been trying to get Michael kors and fossil to help me figure out where to send it for 4 days now with no luck. Beginning to regret my purchase!,1606766465456,2,True
AMAZON FASHION,B07RZX2JZ8,AHK4WVCHTC2G4MDPS2YNZ7PJ35RQ,1,Return,Not genuine leather that I ever seen.,1675386118149,0,True
AMAZON FASHION,B07JY8RQXL,AFHDVCQLO62T4RDKIENFYLKIUPGA,1,Phooey,The syncing instructions are incomprehensible. I didn't make the return window cut off so it's lost money.,1559518196304,3,True
AMAZON FASHION,B09YQ1HSJT,AFCV6B6HQNXWUHNVJTUSQRVI4AOQ,1,Does fit,The bands are nice but did fit my watch even though it said it would fit.,1685202852933,0,True
AMAZON FASHION,B07NWDCTL9,AEF6KA6AGG2OCX6GLMPTXPTVUTQA,1,Defective,"Ordered product 2x, both times 2 of the 3 bands did not stay attached to my New Fitbit Charge 3.  Returned item.",1563228938012,0,True
AMAZON FASHION,B0787YDSFR,AFVHQ5AQAULPPWX75KWOMW5VNGMQ,1,I bought this item to protect my Fitbit Ionic but ...,I bought this item to protect my Fitbit Ionic but didn't use it for more than a week. It pinched and peeled back by screen protector.,1525490370992,0,True
AMAZON FASHION,B076F5SGMX,AHVSJ5NYEPUPOUFJPO46VCILZ2IQ,1,No quality control. Item sent was missing the metal ...,No quality control. Item sent was missing the metal frame. Had a sticker over on the barcode of the product that begins with LP indicating it was a return.,1523909056117,0,True
AMAZON FASHION,B08QFFS8JL,AFWQBBAYKKXOXFFMEVW6KTE64I7Q,1,Does not work with versa 3,Slips rught out of Versa 3 doesn't lock in and cannot use. Waste of money.,1677189177996,0,True
AMAZON FASHION,B00X3L39RY,AHMBYBVGBUNFO7J4XF3EI5AOWPXA,1,The zooming feature has to be educated to the retailer or just call Tasco binocular company,"This product does not zoom as indicated by the description. False information on zooming feature. In response to this product ,,,,,,,,  I.  ZOOMED the return.",1589717630882,0,True
AMAZON FASHION,B09SPYB6G3,AGC74VCIINLX7ZFRNMNNSOVCX3OQ,1,Doesn't fit...I will be sending it back.,I am so disappointed. The band is too small. The spring loaded hinges do not fit...,1658699490388,0,True
AMAZON FASHION,B07QWT2854,AEF3OEWDJQBUZGAE66ZEFYZKR3LA,1,Didn’t fit,Item did not fit my spark 3 Tom Tom,1654001612560,0,False
AMAZON FASHION,B0786DDCD4,AHAJB75OUS3CXNYB3K43ER6JOCFQ,1,Zipper issues,The part of the zipper that attaches to the backpack itself came unattached the first week my son had it.,1632339567760,0,True
AMAZON FASHION,B07V45NKHN,AFDWMTSVX5LTYFMGXQXW2OLVTCKQ,1,Beware Poor Retention,"My brand-new Mi Band 4 lasted all of an hour at work before falling out and disappearing forever. It felt sturdy, but a single tab and friction just isn't enough for reliable retention.",1568145536137,0,True
AMAZON FASHION,B08YN8LB3B,AFFZDIVNHTCUNOVCCKON5PVQAK2Q,1,Don't waste your,Cheap.. Don't waste your money,1482781598000,0,True
AMAZON FASHION,B06X1BGRJD,AGZXLFAMJWWPWQPVPIN5ZICYYALA,1,Netting Tore,"I purchased this product to wear around my ankle so that I could get a more accurate step count with my fitbit Alta.  I was initially quite pleased with this product, but after owning it for less than a week the netting tore.  Given the placement of the tear it doesn't seem very likely that my Alta will fall out, but I can't risk it.  This is a huge design flaw.  Given the sharp corners of the Alta, of course the netting on this product is likely to tear with enough friction.",1514338728182,1,True
AMAZON FASHION,B0748CMTDQ,AENFPWAKPBLVXFHVTD33NJUNI6KA,1,Metal color finish wears off quickly.,"I got this band so I could wear my fitbit more like a bracelet, and after one week of wear the finish has rubbed off the plastic (not metal) connector pieces on both the inside (against my wrist) and outside. Very disappointing. Really poor design on that end.",1534424103357,0,True
AMAZON FASHION,B00KJLEGO6,AHVD7SJ7I44I5IZQT2AP35ERNLKQ,1,One Star,Couldn't hear well and returned product,1454793745000,1,True
AMAZON FASHION,B0784LGJHN,AHNPY5UV72J3YMKBKNFWAEO4IWEQ,1,Seemed nice until entire side ripped apart,Seemed like a nice bag with multiple pockets but durability is nill as with almost no weight the strap and entire side of the bag ripped open. I took a photo which I'll submit later. The material is cheap so not durable at all. Next time I'll look for Ballistic Nylon or 1000 Denier Cordura.,1555103098937,3,True
AMAZON FASHION,B09QRWXR5P,AEZJGU7SD72QWL6IVKOQOBXCNDHA,1,Way too small for a normal adult male,These seem nice but they wont fit my wrist.  They are not made for adult males.,1674049930975,0,True
AMAZON FASHION,B08P6ZJZM8,AGA34Y6RXW4ICSH5JCCKYINJSH6Q,1,DON'T BUY,The band doesn't even come with springs that work. If i could give it 0 stars I would. Going to request a refund.,1599687603800,0,True
AMAZON FASHION,B07PX8NB9Y,AH7NWSXVG5OKHPKA46ETN5QJRUPQ,1,Doesn’t work FitBit charge 3,"One side would not click. I switched sides several times and still would not fit.  Insert says for Fitbit versa and Fitbit blaze. I have Fitbit charge 3 . Description says this will fit, but doesn’t",1591138718067,0,True
AMAZON FASHION,B07MBY58RP,AEMI4QY2PYEGM5OVDJLUZ4WH32TQ,1,It doesn't work.,"I loaded 80 gb on it and they appeared to be there.  When I started up in the morning, it was all gone.  The computer told me it was unrecognizable and needed to be formatted  I became suspicious when I first put it in my computer and it said it had 286 gb available.  When I checked it, it did not work.",1551369748089,2,True
AMAZON FASHION,B07G8128KL,AF7SOBWOA4ZIIGQAUYU6KKGOESFA,1,Pins bent and tool broke,Disappointed in quality. Tried to adjust the band and the tool broke and the pins bent. Pretty band but totally frustrating and I can’t wear it.,1547867692172,0,True
AMAZON FASHION,B07B497XBM,AGR47XR4BH7KAJB44DNYV7OSOO6A,1,White color yellowed,Dark colors rubbed off onto this white band.  I tried different cleaning products and nothing worked well.  Only had it two months and it changed to yellow with dark edges from rubbing on my clothes fabrics.  I missed the 30 day return time frame too. :(,1568336524293,1,True
AMAZON FASHION,B07H672SM2,AGKXIKFECBOUBEVBUYCPT5IB24YA,1,Not worth the money,Doesn't stay connected to Fitbit,1548892272771,0,True
AMAZON FASHION,B079ZZ418Q,AHVQNPT4TUNFSUSEVCQ7QZQMCSEQ,1,Low quality,Very poor quality. Barely pulled it up and tore a bit.,1563415873853,0,True
AMAZON FASHION,B07F7YV2XH,AFW3EKROGSGJ2PGTDGPQ4QIE234Q,1,This band sucks,This band was cheap cardboard with glued on cheap material! Do not buy this band if u r looking for something comfortable & durable!,1581250230768,0,True
AMAZON FASHION,B0BJVQH56X,AETR5TJSWEW7DC5X6RV6T4354IIA,1,Thin and Cheap Watch Band,Thin and cheap looking. Returned.  Don't bother.,1676826029820,1,True
AMAZON FASHION,B0795LG7B1,AHCHGNKWHCOOGRPEZ6AR2BYAO6LA,1,Nice headband,Nice headband. I never received the outfit,1566842957019,6,True
AMAZON FASHION,B09NLQW55W,AGYM6IYSP4YMRJ4XSDTV4T47L7WA,1,Unsecure,Doesnt fit well to the watch,1650161161865,0,True
AMAZON FASHION,B091QDPXD1,AEEXJH2IDFV4QF54RPFBQYCDYT4A,1,"ANNOYING:  No battery updates with each use, and  slips on face.",Go for the more expensive BOSE.  They are such a better product.  Better battery levels noted with push of a button.  No slippage on my face. This brand was terrible. I can't even walk without them falling down my nose. Very annoying.  Not worth the money savings.  Clarity of vision excellent.  Style fun.  Simply not user friendly.  Maybe they will improve them with feedback.,1636853070010,0,True
AMAZON FASHION,B09XXJL6CN,AHY5BUCBVTDVO3TDY37N6GES4XBA,1,Won't stay attached,"Could not get it to snap onto face on either side. Also, only good for small wrist.",1661726487399,0,True
AMAZON FASHION,B07FXTDJ36,AFBKDNGICOMTJ6XQVZXEMPEAJTFQ,1,Clasp does not match Ionic Watch,"My Ionic Fit Bit has the copper color around the face, the clasp on these bands have a metal finish.  I have not even bothered to open the package and check the quality since I know there is no way I will wear such a mismatch.  So money down the drain on this purchase.",1559916141028,1,True
AMAZON FASHION,B07M6GZQ16,AGB7ZKIUIKDXZSNAXWWAJQYGJTVA,1,Don’t buy,"Bag is not good at all ! It’s not sturdy , zipper was broke out the box . The laptop pocket is in the front of the bag so when u put it there it tilts over . I put this bag Back in the box and sent back the very next day ! Terrible quality",1576449178649,1,True
AMAZON FASHION,B09XXFK7RM,AF5I2BAHS4LYMLFK3ENJWFZRWFFQ,1,Cheaply made,Purchased 8/11/2022 and it stopped working 3/18/2023. I guess you get what you paid for.,1679147437361,0,True
AMAZON FASHION,B074CSXZB4,AGKZMZD5DX3MMEV5EN2KOP2LAIMQ,1,One Star,"It's big, heavy, clunky and the outter cords seem disproportionate & stiff. Very uncomfortable.",1514142929716,1,True
AMAZON FASHION,B09B7LJ1M8,AE5PYYEK5RDYLQ27NGRFI7TEW22Q,1,Will fade within a week.,"It's beautiful, but it's already starting to fade after only a week of wear. And I haven't even showered or swam with it. Bummer.",1640711575497,1,True
AMAZON FASHION,B07X8LXXRM,AHZ44VAZLB2AQUPLCTJDB36KNNTQ,1,Incomplete order,"Ordered the three pack (black, gray & ocean blue). Only received the gray band. The one I received worked well.",1622473389950,0,True
AMAZON FASHION,B097XYW1SC,AFJRM3PORVECQAHW2U3OCK5AXQJQ,1,Very nice..,Had to return did not work for me..,1657816146943,0,True
AMAZON FASHION,B09KH297KX,AGGNSJADSTGQMTD7TQA3HRQQYBAA,1,deceptive images.  i1st image is false!,"I want a very specific design.  first image is it.  I like the folding design that's the SAME length every time.! unfortunately the product looks like second image not the first. AS such it's length can be different every time.  my wrist ,  not so much! FALSE advertising!",1640368720540,1,True
AMAZON FASHION,B07CQ1YSTQ,AHWWQE3ZJ46B3G6LVIMI5KLJGA2A,1,Ugh,"Smells bad, the brass it ripe and its just bad quality.",1537820218875,0,True
AMAZON FASHION,B09F4R42N7,AFCWNFJY2TRNOUDWTQ3KQJYFDAPA,1,junk,Bought this watch on sale at $262.50.  Watch is defective and they will not do a replacement.  Just a return.  Now the watch is at $350.,1661783191397,0,True
AMAZON FASHION,B07SG9CKGH,AH4TVJ7EBQAYJ3RPUYPXGCNQX47Q,1,The band doesn’t stay attached to the Fitbit.,It’s gorgeous but the pins kept falling out that hold the band onto  the fitbit. I was very disappointed!,1575316890223,0,True
AMAZON FASHION,B08FTJY96V,AEMI3UGT2FHUEZWIUB4CBNQFYUMA,1,Didn't fit,Didn't fit,1661585756167,0,True
AMAZON FASHION,B099579H19,AHYIACQ2F5CL7DYN5JDKLJTKCX7A,1,Constantly detaching from fitbit,"I've tried a few of these bands and all of them come detached. Luckily, it's sweater season and the band stayed inside my sleeve & I didn't lose my luxe. The loop part that keeps the adjustable strap from flopping around slips off all the time as well, which can be annoying readjusting that all the time.  I've since found a much better alternative on Amazon, but my return window is apparently closed :( Avoid these.",1664977493188,0,True
AMAZON FASHION,B09Z6P9KQT,AG7GA35UGDVLYTNJW4EJGR3XOJFQ,1,It rusts.,"I liked the fact it's magnetic, but it slides and doesn't stay in place. It rusts if it gets wet.",1670273654750,1,True
AMAZON FASHION,B09JP9M9LJ,AFDBCVUEWDMO5RQL7AIUOKUNZBRQ,1,Disconnects!!,Loved it until it came off my Fitbit Charge 5  and fell off my wrist! Almost lost my new FB!,1645583154768,1,False
AMAZON FASHION,B07JFCLNJ8,AFWWGDRI7HWB2KRT56OIJ6AEH5JA,1,Does NOT fit Vivoactive 3,This product does NOT fit the Garmin Vivoactive 3 watch.  It is much larger than the Original Equipment Manufacturer (OEM) product (see photos).  It readily falls off the watch when it is not on your wrist.  I would NOT purchase this item for a Vivoactive 3 watch.  The silicone rubber seems comparable to the OEM product.,1573565532526,4,True
AMAZON FASHION,B0797MSZCC,AFA7SBAIM7ENPNKLABYBD776UR7A,1,One Star,Broke within 6 hours of wearing it.,1522220105625,1,True
AMAZON FASHION,B07KF1F1ZJ,AE3HLW4OMFIOQR4EX5JIIWJ3COXQ,1,Doesn’t work with Vivofit 2 trackers,They did not fit the Garmin Vivofit 2 at all.,1568257893112,0,True
AMAZON FASHION,B08D3TPFQV,AHSXQK2KYGGWP4GNF3AXQG3RCZGQ,1,Not happy,So in the narrative on what watches it would fit was untrue. I have a samsung fossil gen 3 and it does not fit. Didnt try and put on watch until 8/26 and it is too big.,1598491684544,1,True
AMAZON FASHION,B091HFDMSD,AE6SI4632LHCRKEQQWPPIT45AWRA,1,Wrong band,It states it works for a fitbit sense 2 but it doesn't its for a versa.,1672441772756,0,True
AMAZON FASHION,B086ZNH16L,AH7LFZXSWXNABT3XBMZXZCXMUVVA,1,Nice looking but completely useless,"This watch is a nice looking watch.  I downloaded the app and paired it successfully.....once.  It would never connect with the app again, which is pointless if you want to be able to track your activity history.  I continued to wear it for the watch functionality and it did track my steps fine....just couldn't connect to the app to record them.  I've had it now for 3 weeks.  Today it reset its time and date on its own.  Guess what?  You have to be able to connect to the app to be able to set the time and date.  Since I can't connect to the app it is completely and totally useless.  Though it still looks nice on my wrist.",1630028963636,1,True
AMAZON FASHION,B09BZFC2RQ,AFPLGUHEERCBPVTKWFAVMBNKLD2A,1,Doesn’t stay connected.,The slightest bump and the band disconnects from the watch. Returning this.,1651498483402,0,True
AMAZON FASHION,B078P96YNV,AGCQH5WNM3XON3C32AYXAJDOD6KQ,1,Just terrible sound quality...,"If you have to save up for the Bose Sunglasses, its well worth it. Your ears will thank you.",1618249357287,0,True
AMAZON FASHION,B0787KRL2W,AF4I3NADOLFZDZCZ6V3MKVWSZV2A,1,Strap & buttons failed in 2 months.  Return request blocked by seller!,"I wanted to like this bag....and did at first however within 2 months, 2 of the magnetic buttons fell off of the bag and the shoulder strap is already cracking and delaminating.  I knew I was outside of the return window so I reached out to the seller and my message was reported as BLOCKED!!!  Bad product and bad seller!",1651800844242,2,True
AMAZON FASHION,B06Y68NRTW,AGVFO7WKD6NPSUP7QAVDQZBZ7JAA,1,Broke,Item broke after one week,1548733077628,0,True
AMAZON FASHION,B076GWLYJL,AE4XH3ZWPL2GFN3GJKWXKNKM7LRQ,1,Poor quality,The band get dirty and it won’t come clean!,1558052430480,0,True
AMAZON FASHION,B07CQ1YSTQ,AE2QA4NBNTXSGD7D26ON6LICENAQ,1,Strap broke on third time using it.,Still awaiting a response from Vintage Couture on solution:(,1538593516718,1,True
AMAZON FASHION,B0925GPBBX,AG6I5NFW6MU5R7EPRRZ2PLG3KCYA,1,"Junk, don't last a year. I have gone through two of them already.",They just fall apart after about 10 months,1679709029271,0,True
AMAZON FASHION,B08VWHTN1C,AGOHSMTN5ICDIZTKI2NFFOY4VJUA,1,Too complicated!,I love the look but not the process of getting it to fit. Not worth taking the chance of messing up!,1662047639456,0,True
AMAZON FASHION,B0B233YRB1,AEQPC2DCOWAHS74J4RN5EXALM77A,1,No Games or Pedometer,"I bought this watch and a Paw Patrol watch for my two kids. I thought they would have identical functionality because they look identical except for the characters featured. The Pokémon watch did not have games or the pedometer feature that the Paw Patrol watch had, which is disappointing because the Paw Patrol watch actually cost less. That may not be important to some people but for an 8-year-old it’s a deal breaker.",1643146809604,3,True
AMAZON FASHION,B07X3CX8PW,AHTXZPY6MUVUN6DFLO62TIUIE6BA,1,Disappointed!,The kit that removes watch links broke. The color did not match my gold Fitbit.,1599021669658,0,True
AMAZON FASHION,B014V1RW7C,AHUZR7YNKGOWPCFELDQZJZFUBASQ,1,Defective,Item did not turn on and was unable to be charged,1483122697000,0,True
AMAZON FASHION,B078Q1P5P1,AETTRRLIR54BKYPL3AYFCBEEUW4A,1,Received broken!,I received it broken and can't attach it to my fitbit!  NO quality check before it was sent out obviously.,1554327051860,0,True
AMAZON FASHION,B07H9F8RF8,AHNUGKGI6RFVIJTUABZYGW7A4LIA,1,Too expensive for such a short life.,Bought it for my husband Christmas gift. It work fine for 5 months. The bottom separated from the watch and can’t put it back together. Impossible to charged again. To expensive for such a short life.,1562937384153,2,True
AMAZON FASHION,B06XJQWRR1,AEM3ROXUZH37MSS7CXDTWXAGFJYA,1,DON'T BUY FROM THIS SELLER!,"No instructions were included as the description said, the &#34;small&#34; that I ordered it on the last loop and I have a SMALL WRIST which is why I ordered the small size.  It's stiff, uncomfortable and a waste of money from this buyer.  Thanks for wasting my money!!!!!!!!!!!!",1501369389232,1,True
AMAZON FASHION,B0781VNB9L,AE2WD5QYKQ3VS2H5R5PTZOLLHJVA,1,Died in 6 months,I loved this watch.  It worked great until it completely stopped working after 6 months.  It won't charge at all.  I contacted the seller through Amazon and they never answered me at all.,1567015721154,0,True
AMAZON FASHION,B08GSHQXY3,AETP7GBWWIUGO7TVZKEDB4FH252Q,1,Will not fit!,"These were terrible quality. The material was cheap and scratchy feeling. The bands come in pieces, you are somehow supposed to put the pin through a channel and then attach to your watch but it’s not possible because the material is in the way. We returned them.",1641314639258,5,True
AMAZON FASHION,B00MA2HNLU,AHZ3GRO4MZDDJBNBPK3YBUDE4GDA,1,No good pockets for pens/pencils either,"Cheap product...real leather but the strap broke after 3 months.  No good pockets for pens/pencils either.  I realize this is the cheapest leather bag you can find, but you'll get what you pay for.  Double what this costs and you'll get a much better bag that lasts much longer guaranteed.",1452486584000,8,True
AMAZON FASHION,B06XQW64Z2,AEN2VWDULBQVAAUA5MCECNXVVEIA,1,Received Wrong color and wrong size,Received Wrong color and wrong size,1511309929456,0,True
AMAZON FASHION,B09KPNLCH9,AFR2PAAPZVSR5SZUIP4ST4347HNA,1,Too big won't stay hooked,Didn't stay hooked,1685048784223,0,True
AMAZON FASHION,B0754MVZBC,AGLJYGOWQCPCXKNHYYODXBIAK5QA,1,One Star,This Backpack broke after 4 uses,1536161578217,0,True
AMAZON FASHION,B08H5TXWB5,AE5BE4VGJPN62YZJR6PNRALRIYEQ,1,Locking lever broke while testing it out,I was so excited with the simple design and potential for this product. Unfortunately the little lever that releases the locking mechanism broke after a couple of tries while testing! The lever is made of thin plastic and will break making this clip inoperable. I wish I could spend a bit more on one with a metal lock/release mechanism.,1666818797681,0,True
AMAZON FASHION,B08KHRSPL8,AGPKUWDHKC4PFDG2CQ63DGXSPAXQ,1,didn't fit,didn't fit my Fitbit as stated in the ad,1671283062976,0,True
AMAZON FASHION,B09ZTSQR21,AFDTSWCGSA2JJUOLMQOC2T3IJFOA,1,Won’t stay fastened,One side of the mesh band that connects to the Fitbit watch face will NOT remain connected for any length of time. Any movement unfastens it from the watch.VERY disappointed as the mesh band is very stylish.,1674497275908,0,True
AMAZON FASHION,B004C5P50Y,AFFDPYZAYT2CKVKESUAQ2WM2URXA,1,"Piece of Junk, doesn't work properly and doesn't sync to all other Blinc M1 helmets as promised.","Very disappointed in this. It shorts out intermittently at random, anytime after it has been used for 1/2 an hour, and at speeds over 45 mph. I bought this specifically so it would sync to a Torc passenger helmet and I have never been able to get the 2 helmets to pair. This piece will sync to my bluetooth phone and to a friend's Torc helmet. I apparently passed the 30 day return policy (I bought it several weeks before I actually got my motorcycle to have it all ready when it was time. Extremely disappointed. I do not recommend this item.",1466997221000,0,True
AMAZON FASHION,B08B5V2G2Z,AED7OHFBUMKN2LS3JEU7QC6D2ALQ,1,Product,"Whatever substances are made out made out of, make my arm break out.",1618628765400,0,True
AMAZON FASHION,B0792P617R,AFAUMCK5TQMISORXDTMYECTY23KA,1,The band was awful,"I bought this cute band to replace my old band for my fitbit surge - little did i know, the flowers are a sticker on the band and the second time i wore the watch, they started to come off.  It is TERRIBLE!!",1536171007182,0,True
AMAZON FASHION,B00C5A4WLQ,AF6XYBSLCAZK3LO4KAGEHNUL7VOA,1,Cute but broke after 3 uses-- poor quality,"I received this bag the beginning of August. The styling was quite nice-I liked the look of the leather and canvas although was a little uncertain about the quality of the clasps (they look a little flimsy). I've only used it 3 times, and never with anything particularly heavy in it (I wear a backback on those days to save my back!).  However, the stitching on one side has begun to unravel at the place where the strap clasps to the bag. After 3 light uses, the bag is unusable unless I have it taken somewhere to have the strap sewn back on.  I liked the look of the bag but I'm giving it 1 star because of the very poor quality.",1379948700000,0,True
AMAZON FASHION,B09812V5H9,AHAXCUPYKOFLUAQRKBCG2PT4MCEA,1,Not for me,"The bag was a great looking bag ,and the quality was great but it was extremely too small for what I needed for so I returned it.",1615814033583,2,True
AMAZON FASHION,B09NLQW55W,AFQ7SVLQEXI6SN4VUMB2DWZ235ZA,1,Doesn't fit!,There is too much rubber around the end clasp so it won't fit. The colors are a little different than advertised as well,1658257664585,0,True
AMAZON FASHION,B08C72FDVJ,AGF5UUD2AJMHQPOB6VDQXOUH4A7A,1,Cheap plastic,"[[VIDEOID:8f0065d77d54fb8d002dd58ddeee6a83]] I did not like anything about this. It’s very cheap looking. I thought it was some bling Blang it look like it in the description and I would never wear it or give it to anyone as a gift. Sometimes I keep a gift if I don’t want it um, not worth sending it back, but this is worth sending back. I would never give this away.",1677341683894,0,True
AMAZON FASHION,B08CDMD3WH,AFRXFZYRZC2SREM2Z44XQZAZJ3QA,1,Died in 8 months. No way of reaching customer support,Was good until it died. Customer support page is disabled. Ugh.,1628046708282,0,True
AMAZON FASHION,B08LHCCY53,AG632BWB2VITAXKDL3KBJXUBW3BQ,1,does not stay shut,"nice leather, terrible clasps, even when fully engaged, they won't hold when using the tp handle",1541381372293,4,True
AMAZON FASHION,B0BCVR58PX,AF5EU7VZTWDKHQGYONAQYYMXK6GQ,1,Crappy Clasp..... do NOT waste your money on this item,[[VIDEOID:20c7b4a7e4cdd99ffc054453ed7b2b5a]] I got this watch band for a gift.... as you can see the latch keeps flipping through which boils down to<br /><br />IT WILL PULL THROUGH EVERY TIME AND I CAN'T BE WORN.....,1673031007998,0,True
AMAZON FASHION,B01MYZ5396,AFPJKDOLLIOFQYVOMMR4ATHK7AVQ,1,Clasp doesn’t stay closed. Don’t buy.,The clasp doesn’t stay closed so at least every other day my fitbit just falls off. And because there is a little weight to the metal band it sends my fitbit flying when it drops to the ground. Already one scratch across the corner. I’m not happy considering I liked the look of the band.,1555255157368,0,True
AMAZON FASHION,B076D6FWRF,AFAPHHFXLW4TH5OJDXFADD6QK7EA,1,rhinestones,love the band but the rhinestones fell out,1628439313292,0,True
AMAZON FASHION,B0711LJWQD,AFCRSUC6EBJJ2SRBLVFFCKB7O7YQ,1,Not for a newborn,Did not fit my newborn at all. It's seemed big enough for maybe first birthday.,1547693979752,0,True
AMAZON FASHION,B07B7QV8DH,AEYKT634VQZJTFFGZM5Q42PWQ4AQ,1,Don’t waste your time or money.,I returned this case because it smelled like it had been dipped in toxic chemicals. I tried to air it out with no luck.,1555590999868,0,True
AMAZON FASHION,B09QCGBRZ9,AFJ7B766XJ4ICMSZ43BMGHUVQRKQ,1,Band doesn't click into fitbit securely,"Band does not click into fitbit securely I almost lost my fitbit today, too bad because the bands are comfortable and breathable.",1645665552916,2,False
AMAZON FASHION,B06Y68NRTW,AFQGXKKBN5V3V5V7CY42FCQTAYHQ,1,Broke in less than two months,"I loved this band - for the first month or so. It’s lightweight, adjustable, and looked good. But then today it fell off because it broke irreparably.",1536766677535,0,True
AMAZON FASHION,B094QNL426,AGI7XFN2ILDN22TQMQIPTWM3ERNA,1,Clasp opens when curling your hand toward you,Ive had this for a while now and when i curl my hand inward toward my forearm it hits both buttons and causes it to come unlocked ive almost lost it several times now i only wear it out and have to be super careful its not completely useless but someone without my patience determination and limited wallet would probably consoder it useless wich is sad because it is a nice looking watch,1640806290240,0,True
AMAZON FASHION,B09FQ6MB3G,AFJLO4GRPW3O2NIH47URTPH42GMA,1,Junk,Extremely cheaply made.,1653779457610,0,True
AMAZON FASHION,B07H9LS86X,AEIAGCNAZYLUSMIHZMJUO4WRSZ3A,1,"Almost a good watch, but very poor quality","I have many Skagen watches, I love them because they are simple small, and for the most part, very well made for an inexpensive watch.  For the $295 price tag, I would give one star.  Luckily, Skagen has been selling these for $123 on their website recently, and I picked up one for that price.  I'd give it a 2 to 3 star rating at that price.<br /><br />Pros:<br />Very small and slim for a smart watch, that is what I love about Skagen design and why all my normal watches are mostly Skagen.  I've had compliments on the watch when people find out it is a smart watch.<br />Battery life is good, it will last an entire work day.<br />GPS tracking plus heart rate monitoring makes it replace my Garmin watch.<br />Works very well with android for notifications, the save me the time to look at my phone.<br /><br />Cons:<br />- Not at all water resistant.  As an engineer of over 10 years, I can testify by looking at the seal when it failed, it is not water resistant.  It was not developed by an engineer.  The sad part is that after 30 min of applying a one-off proper seal, it worked, and can be applied in the production line in seconds.<br />- The magnetic strap is a cool idea, but has a lot of draw backs.  If you work near anything magnetic or ferromagnetic, you have to remove the watch.  If you use a Macbook Pro, you have to remove the watch to type, as the magnet either attaches to the magnets in the case that hold the lid closed, or it will trigger the lid closed switch and put your computer to sleep. I rather a standard watch band.<br />- Build quality is abysmal, the back of the watch is made of cheap plastic, and in less than a month of normal use, it popped off, as many have reported.  The back will not simply snap back on as with all my other Skagen watches.  The solution is to the glue it back on, but it will likely lose it's water resistance.  (update, you need to apply a proper seal to fix it)<br />- The watch auto-updates itself.  This is an issue because it updates the watch face software, the updated watch faces<br /> play a tacky animation everytime you turn the screen on to check the time.  This means you have to uninstall the updates everytime the watch auto-updates.<br /><br />Overall for ~$100 it is a fun watch.  You can replace the magnetic strap, fix the flawed back with glue, and uninstall updates when they occur.  It is a nice device to act as a screen to show notifications from your phone, and track your miles and heart rate while running.  For anything close to the retail price, I cannot recommend.  It was soooo close to being great.  Hopefully version 3 will have better software, a better watch band, and replace the plastic back with a standard metal or a better designed one.  This watch doesn't use wireless charging, so having a metal back is absolutely possible.",1555646905733,4,False
